Name,RC,SMILES,charge,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S2-45.31,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555371.8605350673,6.178413140587509,-1555341.2092904628,-1555348.6455581018
S2-45.31,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555639.9135762684,5.843822190538049,-1555625.3733240208,-1555634.0837538124
S2-45.32,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280259.2867207562,5.829854296520352,-1280246.1776079615,-1280252.3181385638
S2-45.32,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555367.6847078018,7.01066067814827,-1555355.797822151,-1555361.358249187
S2-45.32,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555629.9760785995,5.155041970312595,-1555617.9749816395,-1555622.7598438752
S2-45.33,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280265.3382590036,2.751029394567013,-1280255.6385620218,-1280260.5700799164
S2-45.33,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555375.090159235,8.993345504626632,-1555345.2906496958,-1555352.2941411724
S2-45.33,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555631.0560073678,6.750268847681582,-1555614.876491828,-1555623.873898144
S2-45.34,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280259.3917174605,3.2205483792349696,-1280246.82768873,-1280253.2216050108
S2-45.34,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555368.3344714427,3.955321411602199,-1555358.3119871065,-1555364.5509741292
S2-45.34,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555635.7228710102,4.51073282584548,-1555624.8717344154,-1555630.771867879
S2-45.35,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280263.4173347552,2.321530455723405,-1280249.9892036514,-1280257.8467525113
S2-45.35,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555365.1237319533,4.0424070209264755,-1555352.2749286185,-1555358.6710046849
S2-45.35,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555639.9492521493,6.722569987177849,-1555624.7110058726,-1555631.9340608069
S2-45.36,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280261.8577433312,10.946019379422069,-1280243.1368179326,-1280248.8976974713
S2-45.36,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555327.4370443032,3.613774766214192,-1555308.638709921,-1555314.8488025502
S2-45.36,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555639.3767617708,6.366309577599168,-1555624.5859898527,-1555630.052921469
S2-45.37,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280263.2794233996,3.311119475401938,-1280253.0163545,-1280258.045702929
S2-45.37,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555330.743925936,6.404329871758819,-1555315.0743004621,-1555321.3540807453
S2-45.37,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555648.248352764,3.442330650985241,-1555637.87943928,-1555642.9128447531
S2-45.38,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280261.891194314,5.780326148495078,-1280251.5290640264,-1280255.0125202497
S2-45.38,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555334.2169185553,5.764651319943368,-1555315.0908515465,-1555321.3217334857
S2-45.38,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555637.2179274773,2.1268976274877787,-1555627.319843059,-1555631.7929911488
S2-45.39,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280258.1191194807,2.6396455504000187,-1280246.457965681,-1280251.2826752197
S2-45.39,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555330.9611116021,5.699152059853077,-1555314.8489417243,-1555320.5627960693
S2-45.39,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555639.4493964296,2.549316644668579,-1555627.021111851,-1555632.7875583707
S2-45.40,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280259.8106327984,3.736982338130474,-1280249.4262823667,-1280253.7850214844
S2-45.40,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555374.8808038528,10.954973171465099,-1555317.8745714312,-1555324.0444845587
S2-45.40,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555637.2363035122,2.472306174226105,-1555625.5547356447,-1555631.7110242539
S2-45.41,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280257.3333247635,3.5741055607795715,-1280243.9212092955,-1280250.5927099432
S2-45.41,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555369.8932228961,11.388613349758089,-1555316.35096366,-1555323.3269765566
S2-45.41,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555640.6208019925,5.9614270851016045,-1555627.9044217747,-1555635.0810508216
S2-45.42,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280258.66333921,5.174912504851818,-1280246.8266963195,-1280252.8781793904
S2-45.42,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555334.82229802,11.935589655302465,-1555306.176851177,-1555312.1856362394
S2-45.42,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555646.4349894838,3.563845884054899,-1555636.1258114898,-1555641.183462918
S2-45.43,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280263.4944426678,2.761947037652135,-1280250.7941476805,-1280257.6592216538
S2-45.43,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555343.8130112893,6.66248345375061,-1555329.15501162,-1555336.0594001673
S2-45.43,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555625.5111629618,3.301123769953847,-1555611.3762006727,-1555617.8743417815
S2-45.44,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280265.4194272514,2.6455235425382853,-1280255.7802923743,-1280260.407938031
S2-45.44,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555376.3558220044,4.488232269883156,-1555347.302423097,-1555353.0574202412
S2-45.44,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555630.4480101864,2.6518700644373894,-1555618.3109065245,-1555624.852836924
S2-45.45,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280265.35704491,4.940855039283633,-1280254.3651958723,-1280259.8213474692
S2-45.45,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555334.1089033876,5.926876665093005,-1555312.9858460438,-1555319.2580658616
S2-45.45,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555630.0526251053,4.293890392407775,-1555613.7084496024,-1555621.639180796
S2-45.46,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280258.046149181,3.430371692404151,-1280244.9510723776,-1280251.0105749404
S2-45.46,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555365.5582574764,7.472720879130065,-1555349.9482238586,-1555356.677106067
S2-45.46,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555641.122055323,4.537889420054853,-1555627.4954118137,-1555634.5072847654
S2-45.47,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280263.9976759725,4.965288336388767,-1280252.779385132,-1280258.425029259
S2-45.47,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,0,-1555372.5893317917,4.13791414629668,-1555346.499785588,-1555353.7310218448
S2-45.47,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1Cl,1,-1555629.1705783103,2.3457995979115367,-1555615.3020416372,-1555621.7913398996
S2-45.48,reactant,CNC(=O)c1ccccc1Nc1nc(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2OC)ncc1Cl,1,-1280257.8936542089,4.188099747523665,-1280245.9291606022,-1280250.7813302337
